alt,lat,tilt_deg,landed,final_alt,landing_vel,final_att,lateral_err,control_effort,flight_time
100,10,25,0,77.66122436523438,12.091422080993652,107.96643829345703,24.137968063354492,236.59829711914062,2.3000000000000003
100,10,30,0,82.69335174560547,11.409513473510742,108.14662170410156,22.768342971801758,224.22750854492188,2.08
100,20,0,0,0.41876018047332764,35.50498962402344,20.85626792907715,4.678513050079346,302.8652648925781,3.98
100,20,5,0,48.177059173583984,28.62293815612793,108.53369140625,17.68443489074707,197.76858520507812,2.84
100,20,10,0,62.321014404296875,27.41923713684082,107.67962646484375,14.292295455932617,191.87985229492188,2.4
100,20,15,0,68.0323486328125,25.800548553466797,107.8418197631836,18.62885856628418,220.08030700683594,2.52
100,20,20,0,62.61279296875,29.369482040405273,107.19365692138672,13.172706604003906,217.59962463378906,2.2
100,20,25,0,64.13475036621094,29.0137996673584,107.86321258544922,16.14133071899414,207.30490112304688,1.98
100,20,30,0,68.68248748779297,27.353252410888672,107.81304931640625,20.338361740112305,190.67941284179688,1.8
100,30,0,0,75.7706298828125,24.602941513061523,107.48696899414062,27.25811004638672,92.55181121826172,1.3800000000000001
100,30,5,0,76.71048736572266,24.079185485839844,108.02685546875,27.642885208129883,113.63998413085938,1.34
100,30,10,0,77.2955551147461,23.822622299194336,107.4372329711914,28.042705535888672,133.15464782714844,1.32
100,30,15,0,78.94636535644531,22.983476638793945,107.44463348388672,28.749591827392578,144.4091033935547,1.26
100,30,20,0,80.7279281616211,22.16093635559082,108.48353576660156,29.327457427978516,142.14715576171875,1.2
100,30,25,0,82.18190002441406,21.71378517150879,109.60674285888672,29.556425094604492,136.12857055664062,1.16
100,30,30,0,84.15320587158203,20.887075424194336,107.26319122314453,29.85131072998047,133.00694274902344,1.1
100,40,0,0,81.68673706054688,21.526519775390625,107.23567962646484,38.41846466064453,90.88258361816406,1.1
100,40,5,0,81.70117950439453,21.55014991760254,107.43102264404297,38.47178649902344,109.33499145507812,1.1
100,40,10,0,81.83930969238281,21.612668991088867,109.62301635742188,38.64054870605469,129.89434814453125,1.1
100,40,15,0,82.53662109375,21.3566951751709,109.88630676269531,38.9561882019043,142.4137420654297,1.08
